ARDR,ARK,REP,BCH,BTC,BCC,BCN,ADA,DASH,DCR,EOS,ETC,ETH,GAS,GNT,MIOTA,KMD,LSK,LTC,MAID,XMR,XEM,NEO,OMG,PIVX,QTUM,XRP,STEEM,XLM,STRAT,PAY,USDT,WAVES,ZEC
0.190977,2.66951,18.8594,370.311,4381.49,141.14,0.00126866,0.0210849,307.06,30.4513,0.608413,12.3084,298.613,29.294,0.235963,0.556918,2.02884,5.44522,52.1504,0.465869,91.6205,0.218177,33.6577,8.81554,3.44539,11.9139,0.234005,1.21492,0.0156141,3.74286,2.26731,0.999631,5.06438,266.04
0.192702,2.6717,18.8566,369.211,4378.98,141.126,0.00127494,0.0210828,306.859,30.4594,0.605909,12.3119,298.783,29.2256,0.235703,0.553796,2.04367,5.44177,52.1529,0.467758,91.6066,0.218444,33.4792,8.80293,3.4371,11.911,0.234231,1.2053,0.0158262,3.75771,2.26731,1.00102,5.06922,265.646
0.192722,2.66227,18.854,368.414,4379.43,141.029,0.00126834,0.0210128,306.952,30.408,0.605434,12.3003,298.523,28.6194,0.235687,0.553916,2.04563,5.41559,52.157,0.464296,91.5861,0.218189,33.4645,8.8011,3.43196,11.8872,0.234259,1.21331,0.0159664,3.73781,2.24142,1.00067,5.06663,265.678
0.193063,2.67564,18.8733,368.346,4383.99,141.206,0.00126792,0.0210506,307.115,30.3183,0.605564,12.2999,298.978,28.5964,0.236023,0.553822,2.04929,5.43359,52.3101,0.463371,91.4986,0.218557,33.596,8.8095,3.43824,11.8836,0.234288,1.21604,0.0162373,3.76059,2.23737,1.00069,5.07146,265.596
0.192595,2.63564,18.8781,367.295,4391.67,141.464,0.00127046,0.0210477,307.486,30.4766,0.604581,12.3159,299.139,28.6512,0.237637,0.555853,2.06481,5.41148,52.3962,0.465502,91.6109,0.219283,33.8827,8.86086,3.48668,11.9031,0.234217,1.21835,0.0160494,3.75165,2.2372,0.999471,5.0687,266.249
0.191765,2.62349,18.9645,366.984,4392.84,141.447,0.00127091,0.0210571,307.291,30.3832,0.60588,12.3373,299.394,28.6144,0.236366,0.557193,2.07016,5.38661,52.4098,0.464693,91.7303,0.219321,34.0352,8.86692,3.51199,11.8896,0.234224,1.22116,0.0161435,3.75834,2.2402,0.999604,5.06797,266.687
0.192017,2.62441,18.9318,367.011,4393.94,141.419,0.00127632,0.0209608,306.91,30.3702,0.605837,12.363,299.351,28.4979,0.236838,0.555384,2.06432,5.36564,52.4178,0.462538,91.6085,0.218884,34.2715,8.84836,3.51269,11.8819,0.234229,1.21104,0.0160324,3.77202,2.2571,1.00062,5.0702,265.743
0.193323,2.6241,18.8695,366.924,4398.15,141.491,0.0012737,0.0210023,307.062,30.5167,0.604598,12.3599,299.306,28.4126,0.236556,0.556312,2.06425,5.37575,52.495,0.465654,91.7059,0.215865,34.2919,8.82965,3.49281,11.8776,0.234371,1.20527,0.0160309,3.75374,2.24088,0.999743,5.07034,265.557
0.193093,2.6189,18.9293,367.312,4402.45,141.63,0.00127835,0.0210762,307.297,30.4346,0.604732,12.3993,299.646,28.4516,0.23688,0.557465,2.03667,5.3877,52.4955,0.462764,91.7324,0.21492,34.1235,8.84119,3.5311,11.8544,0.234193,1.21875,0.0160593,3.77989,2.24026,0.999615,5.08127,265.054
0.195605,2.62327,18.9446,367.312,4404.35,141.859,0.00127598,0.0210762,307.622,30.2144,0.60454,12.4,299.813,28.4989,0.237054,0.557638,2.0391,5.41444,52.5696,0.463416,91.8837,0.215454,34.1519,8.84525,3.537,11.8583,0.234303,1.21481,0.0159979,3.82129,2.2437,1.00028,5.08989,264.514
